1.00,26,23.758645,37.971745,38.291786,1.000000,59.63444684299088,29.817223
2.00,26,23.758660,37.971759,38.291786,2.000000,60.661479622571115,30.33074
3.00,26,23.758682,37.971780,38.291786,3.000000,75.48192251044156,37.740963
4.00,26,23.758712,37.971807,39.779928,4.000000,55.17089544936066,27.585447
5.00,26,23.758758,37.971833,52.952756,5.000000,69.89813685860905,34.94907
6.00,26,23.758817,37.971856,62.749916,5.893475,24.271691891951058,12.135846
7.00,26,23.758882,37.971867,77.545323,5.893475,46.6787507256539,23.339375
8.00,26,23.758949,37.971865,91.801492,5.893475,96.98766682644444,48.49383
9.00,26,23.759015,37.971855,98.560890,5.893475,91.30849696083975,45.654247
10.00,26,23.759079,37.971841,105.427541,5.893475,98.18388628994242,49.09194
11.00,26,23.759143,37.971824,106.824175,5.893475,78.84272219296122,39.42136
12.00,26,23.759206,37.971807,106.824175,5.893475,27.379011658902684,13.689506
13.00,26,23.759270,37.971790,106.824175,5.893475,52.64857101982238,26.324286
14.00,26,23.759333,37.971773,106.824175,5.893475,91.25748850554352,45.628746
15.00,26,23.759397,37.971756,106.824175,5.893475,62.119828423574745,31.059914
16.00,26,23.759461,37.971739,106.953916,5.893475,55.87957121444768,27.939785
17.00,26,23.759524,37.971722,107.072269,5.893475,35.195331951582205,17.597666
18.00,26,23.759588,37.971705,106.914984,5.893475,79.04689344264658,39.523445
19.00,26,23.759652,37.971689,105.698069,5.893475,57.02735009187438,28.513676
20.00,26,23.759716,37.971674,105.698069,5.893475,89.89827029943488,44.949135
21.00,26,23.759780,37.971658,105.698069,5.893475,33.704700536356405,16.85235
22.00,26,23.759844,37.971642,105.698069,5.893475,87.50197571027253,43.750988
23.00,26,23.759907,37.971624,108.836598,5.893475,44.42460671919773,22.212303
24.00,26,23.759969,37.971604,109.674099,5.893475,26.96831263520152,13.484157
25.00,26,23.760031,37.971585,109.674099,5.893475,28.909978228363613,14.454989
26.00,26,23.760093,37.971565,111.125026,5.893475,32.68184158502414,16.340921
27.00,26,23.760154,37.971543,112.446075,5.893475,73.7865654468657,36.893284
28.00,26,23.760216,37.971521,112.446075,5.893475,89.87610584220324,44.938053
29.00,26,23.760277,37.971499,112.446075,5.893475,52.195562141757016,26.09778
30.00,26,23.760335,37.971474,117.866134,5.893475,84.83821050986299,42.419106
31.00,26,23.760394,37.971447,117.866134,5.893475,29.596247380557884,14.798123
32.00,26,23.760452,37.971421,117.866134,5.893475,54.58871723172528,27.29436
33.00,26,23.760510,37.971395,117.866134,5.893475,69.87302836638708,34.936516
34.00,26,23.760569,37.971369,117.866134,5.893475,70.25191829241056,35.125957
35.00,26,23.760627,37.971343,117.866134,5.893475,44.33139329351173,22.165697
36.00,26,23.760685,37.971316,117.883765,5.893475,81.78786406511021,40.893932
37.00,26,23.760744,37.971290,118.018841,5.893475,72.75950435336674,36.379753
38.00,26,23.760802,37.971264,118.018841,5.893475,83.05739042780435,41.528694
39.00,26,23.760860,37.971237,118.018841,5.893475,53.94921295263939,26.974606
40.00,26,23.760918,37.971211,118.018841,5.893475,66.6322143091279,33.31611
41.00,26,23.760976,37.971184,119.495421,5.893475,91.21570589092389,45.607853
42.00,26,23.761033,37.971156,119.495421,5.893475,35.66797974094865,17.83399
43.00,26,23.761090,37.971129,119.495421,5.893475,70.3478050339672,35.173904
44.00,26,23.761148,37.971101,119.495421,5.893475,91.46725638315047,45.733627
45.00,26,23.761205,37.971074,119.495421,5.893475,98.24294197852173,49.12147
46.00,26,23.761262,37.971046,119.495421,5.893475,81.14659123531973,40.573296
47.00,26,23.761320,37.971019,119.495421,5.893475,22.846863057973437,11.423431
48.00,26,23.761377,37.970991,119.947882,5.893475,45.37521850146252,22.687609
49.00,26,23.761434,37.970963,120.142714,5.893475,29.77213078927872,14.8860655
50.00,26,23.761491,37.970935,120.142714,5.893475,66.1777776567126,33.08889
51.00,26,23.761548,37.970907,120.142714,5.893475,67.94932393624885,33.974663
52.00,26,23.761605,37.970879,120.142714,5.893475,91.6912998041198,45.84565
53.00,26,23.761662,37.970851,120.142714,5.893475,85.88413848484517,42.94207
54.00,26,23.761719,37.970823,120.142714,5.893475,42.669540587769745,21.33477
55.00,26,23.761776,37.970795,120.142714,5.893475,54.23544582273554,27.117723
56.00,26,23.761833,37.970767,120.142714,5.893475,66.55111938780799,33.27556
57.00,26,23.761890,37.970739,120.142714,5.893475,58.767704935359085,29.383852
58.00,26,23.761947,37.970711,120.142714,5.893475,22.478093050809086,11.239046
59.00,26,23.762003,37.970683,120.142714,5.893475,24.314473503909774,12.157237
60.00,26,23.762060,37.970655,120.591285,5.893475,58.924424515751,29.462212
61.00,26,23.762116,37.970626,121.237956,5.893475,33.47611798959172,16.738058
62.00,26,23.762173,37.970597,121.237956,5.893475,40.945435076338775,20.472717
63.00,26,23.762229,37.970568,121.237956,5.893475,79.18331140450626,39.591656
64.00,26,23.762285,37.970539,121.237956,5.893475,60.29662943250078,30.148315
65.00,26,23.762342,37.970510,121.237956,5.893475,92.0366028046805,46.018303
66.00,26,23.762398,37.970482,120.995707,5.893475,84.6749484995965,42.337475
67.00,26,23.762454,37.970453,120.995707,5.893475,29.876346522059773,14.938173
68.00,26,23.762511,37.970424,120.995707,5.893475,47.23672870156042,23.618364
69.00,26,23.762567,37.970396,120.995707,5.893475,29.62134699339183,14.810674
70.00,26,23.762624,37.970367,120.664720,5.893475,75.1666500271029,37.583324
71.00,26,23.762680,37.970339,120.626749,5.893475,57.3442752916952,28.672138
72.00,26,23.762737,37.970310,120.626749,5.893475,68.0930057982647,34.0465
73.00,26,23.762794,37.970282,120.626749,5.893475,74.45153790935673,37.22577
74.00,26,23.762850,37.970254,120.572729,5.893475,37.083951505713344,18.541975
75.00,26,23.762907,37.970225,120.498704,5.893475,91.42587311193162,45.712936
76.00,26,23.762964,37.970197,120.498704,5.893475,31.09213176639633,15.546066
77.00,26,23.763021,37.970169,120.498704,5.893475,30.84973269243801,15.424867
78.00,26,23.763077,37.970141,120.498704,5.893475,68.78742105540654,34.39371
79.00,26,23.763134,37.970112,120.498704,5.893475,27.93513460900172,13.967567
80.00,26,23.763190,37.970083,121.857536,5.893475,49.6530483577754,24.826525
81.00,26,23.763244,37.970051,124.882005,5.893475,48.5675409677388,24.28377
82.00,26,23.763298,37.970020,124.882005,5.893475,49.77616141944843,24.88808
83.00,26,23.763352,37.969988,124.944199,5.893475,39.01738056615452,19.50869
84.00,26,23.763398,37.969950,134.875560,5.893475,20.94009281083754,10.470046
85.00,26,23.763444,37.969911,134.875560,5.893475,20.94406489394092,10.472033
86.00,26,23.763490,37.969872,134.875560,5.893475,73.37457911186642,36.68729
87.00,26,23.763536,37.969834,135.519993,5.893475,37.42455677396304,18.712278
88.00,26,23.763578,37.969793,138.830609,5.893475,22.970543896081786,11.485272
89.00,26,23.763621,37.969752,138.830609,5.893475,64.20794072334215,32.10397
90.00,26,23.763663,37.969711,138.837380,5.893475,39.63305725634677,19.816528
91.00,26,23.763706,37.969670,138.846030,5.893475,63.90590013376195,31.95295
92.00,26,23.763749,37.969629,138.846030,5.893475,97.2977019907193,48.64885
93.00,26,23.763791,37.969588,138.772414,5.893475,66.02177879846049,33.01089
94.00,26,23.763834,37.969547,138.567643,5.893475,27.793288860659096,13.896645
95.00,26,23.763877,37.969506,138.567643,5.893475,40.045302348963006,20.022652
96.00,26,23.763920,37.969465,138.567643,5.893475,97.73026136253608,48.86513
97.00,26,23.763963,37.969424,138.567643,5.893475,38.934872828715555,19.467436
98.00,26,23.764006,37.969384,138.567643,5.893475,43.68098364563469,21.840492
99.00,26,23.764048,37.969343,138.567643,5.893475,85.94764448840822,42.973824
100.00,26,23.764091,37.969302,138.567643,5.893475,65.89964261002417,32.94982
101.00,26,23.764134,37.969261,138.567643,5.893475,25.83850075319946,12.9192505
102.00,26,23.764177,37.969220,138.567643,5.893475,77.77366412912747,38.886833
103.00,26,23.764220,37.969180,138.567643,5.893475,70.52640585982259,35.263203
104.00,26,23.764263,37.969139,138.567643,5.893475,59.452808429842406,29.726404
105.00,26,23.764306,37.969098,138.567643,5.893475,44.79427692167205,22.397139
106.00,26,23.764348,37.969057,138.567643,5.893475,93.29293245205834,46.646465
107.00,26,23.764391,37.969016,138.567643,5.893475,99.93640233860295,49.9682
108.00,26,23.764434,37.968975,138.567643,5.893475,53.596157769333125,26.798079
109.00,26,23.764477,37.968935,138.567643,5.893475,95.26240442077079,47.631203
110.00,26,23.764520,37.968894,138.104092,5.893475,30.809992799425835,15.404997
111.00,26,23.764564,37.968854,137.693011,5.893475,27.17978347860837,13.589891
112.00,26,23.764607,37.968813,137.693011,5.893475,84.66410047088178,42.33205
113.00,26,23.764651,37.968773,137.693011,5.893475,44.795015637697695,22.397509
114.00,26,23.764695,37.968733,137.693011,5.893475,32.02999815154705,16.015
115.00,26,23.764738,37.968693,137.693011,5.893475,66.13459060499292,33.067295
116.00,26,23.764782,37.968652,137.693011,5.893475,98.63514980582201,49.317574
117.00,26,23.764826,37.968612,137.693011,5.893475,44.20053775516897,22.10027
118.00,26,23.764870,37.968572,136.689462,5.893475,68.47212362522458,34.23606
119.00,26,23.764917,37.968535,133.464413,5.893475,80.62603197930821,40.313015
120.00,26,23.764965,37.968497,133.464413,5.893475,55.33163089313561,27.665815
121.00,26,23.765012,37.968459,133.464413,5.893475,66.17161554591969,33.085808
122.00,26,23.765059,37.968422,133.464413,5.893475,41.284858445113755,20.64243
123.00,26,23.765108,37.968385,130.983241,5.893475,90.34877904094228,45.17439
124.00,26,23.765158,37.968350,130.726851,5.893475,75.84584736250508,37.922924
125.00,26,23.765207,37.968314,130.726851,5.893475,34.71959508856662,17.359798
126.00,26,23.765257,37.968278,130.726851,5.893475,30.900684559749298,15.450342
127.00,26,23.765307,37.968243,129.040255,5.893475,89.68878779114723,44.844395
128.00,26,23.765359,37.968209,127.780715,5.893475,90.38377166629654,45.191887
129.00,26,23.765411,37.968176,127.780715,5.893475,54.07214985479236,27.036076
130.00,26,23.765463,37.968142,127.506473,5.893475,23.146885333635197,11.573442
131.00,26,23.765518,37.968112,122.984432,5.893475,91.23326780926023,45.616634
132.00,26,23.765573,37.968082,122.984432,5.893475,26.18339178155989,13.091696
133.00,26,23.765628,37.968051,122.984432,5.893475,27.57280267071517,13.786402
134.00,26,23.765683,37.968021,122.984432,5.893475,98.11938707249291,49.059692
135.00,26,23.765740,37.967993,119.908604,5.893475,64.66439458922987,32.3322
136.00,26,23.765798,37.967967,117.778646,5.893475,96.18338037947052,48.09169
137.00,26,23.765857,37.967941,117.778646,5.893475,36.34976571025602,18.174883
138.00,26,23.765916,37.967916,115.385378,5.893475,60.038399236922814,30.0192
139.00,26,23.765977,37.967895,111.948699,5.893475,48.13887342026585,24.069437
140.00,26,23.766039,37.967874,111.948699,5.893475,60.71532075083338,30.35766
141.00,26,23.766100,37.967853,111.948699,5.834985,51.40007194151833,25.700035
142.00,26,23.766150,37.967835,111.948699,4.834985,94.92285008919707,47.461426
143.00,26,23.766190,37.967821,111.948699,3.834985,91.2872521749362,45.643627
144.00,26,23.766220,37.967811,111.948699,2.834985,78.6428916887589,39.321445
145.00,26,23.766260,37.967798,111.614962,3.834985,99.61023542016775,49.80512
146.00,26,23.766311,37.967781,110.379664,4.834985,39.67958730598557,19.839794
147.00,26,23.766372,37.967762,109.603232,5.834985,76.37554042323637,38.18777
148.00,26,23.766435,37.967744,108.664020,5.893475,55.42533576200057,27.712667
149.00,26,23.766498,37.967725,108.806336,5.893475,63.50938925248736,31.754694
150.00,26,23.766561,37.967708,106.747801,5.893475,54.67994972196149,27.339975
151.00,26,23.766626,37.967694,103.419062,5.893475,97.27655877674371,48.63828
152.00,26,23.766691,37.967680,103.419062,5.893475,52.55801798320851,26.279009
153.00,26,23.766756,37.967668,100.725629,5.893475,68.75404754530551,34.377026
154.00,26,23.766822,37.967658,99.683803,5.893475,50.993437273727025,25.49672
155.00,26,23.766888,37.967647,99.683803,5.893475,78.592469467006,39.296234
156.00,26,23.766954,37.967639,97.479587,5.893475,73.33838897021232,36.669193
157.00,26,23.767020,37.967630,97.338606,5.893475,70.50216943834077,35.251083
158.00,26,23.767086,37.967622,97.172333,5.893475,58.773766332763735,29.386883
159.00,26,23.767153,37.967615,95.726177,5.893475,50.32660186686342,25.163301
160.00,26,23.767219,37.967608,95.726177,5.893475,35.08120049653317,17.5406
161.00,26,23.767286,37.967602,95.726177,5.893475,98.97338335477288,49.48669
162.00,26,23.767352,37.967595,95.001935,5.893475,81.90230294313079,40.951153
163.00,26,23.767419,37.967590,94.034197,5.893475,32.42620304373392,16.213102
164.00,26,23.767486,37.967585,94.034197,5.893475,68.92950827046542,34.464756
165.00,26,23.767552,37.967579,94.034197,5.893475,26.622135416014928,13.311068
166.00,26,23.767619,37.967574,94.034197,5.893475,77.99725852366896,38.99863
167.00,26,23.767686,37.967569,94.034197,5.893475,31.66905514932501,15.834528
168.00,26,23.767753,37.967563,94.034197,5.893475,45.69181317161969,22.845907
169.00,26,23.767819,37.967558,94.034197,5.893475,62.27668991929257,31.138346
170.00,26,23.767886,37.967553,94.034197,5.893475,80.96302127642979,40.48151
171.00,26,23.767953,37.967547,94.034197,5.893475,85.97131825281565,42.98566
172.00,26,23.768019,37.967542,94.034197,5.893475,57.53345961276252,28.76673
173.00,26,23.768086,37.967537,94.034197,5.893475,94.1292168685277,47.06461
174.00,26,23.768153,37.967532,94.034197,5.893475,77.79495568766994,38.897476
175.00,26,23.768220,37.967526,94.371489,5.893475,75.89651297763639,37.948257
176.00,26,23.768286,37.967520,95.021186,5.893475,44.02387216904971,22.011936
177.00,26,23.768353,37.967514,95.021795,5.893475,96.50971345547858,48.254856
178.00,26,23.768419,37.967507,95.021795,5.893475,35.30056464011622,17.650282
179.00,26,23.768486,37.967501,95.021795,5.893475,89.83029892635845,44.91515
180.00,26,23.768552,37.967495,95.021795,5.893475,21.061393839505136,10.530697
181.00,26,23.768619,37.967489,95.021795,5.893475,64.20765098852851,32.103825
182.00,26,23.768686,37.967483,95.046953,5.893475,53.45464839139528,26.727324
183.00,26,23.768752,37.967476,95.023134,5.893475,89.71407495988262,44.857037
184.00,26,23.768819,37.967470,95.023134,5.893475,89.01584655918626,44.507923
185.00,26,23.768885,37.967464,95.023134,5.893475,58.09582634072268,29.047913
186.00,26,23.768952,37.967458,95.023134,5.893475,86.70603358763499,43.353016
187.00,26,23.769019,37.967451,95.023134,5.893475,84.9883066085658,42.494152
188.00,26,23.769085,37.967445,95.023134,5.893475,92.52105728004462,46.26053
189.00,26,23.769152,37.967439,94.796583,5.893475,80.03814308403136,40.01907
190.00,26,23.769218,37.967434,93.729517,5.893475,84.39229968956107,42.19615
191.00,26,23.769285,37.967429,93.729517,5.893475,34.88084655368682,17.440424
